UML ID;Group Name;Parent Company;Mill Name;RSPO Status;RSPO Type;Date RSPO Certification Status;Latitude;Longitude;GPS coordinates;ISO;Country;Province;District;Confidence level;Alternative name
PO1000003771;JOHAWAKI PLANTATION SDN BHD;GABUNGAN PERUSAHAAN MINYAK LANGKAP SDN BHD;LANGKAP;Not RSPO Certified;;07/10/2024;4,056506;101,139214;4.056506, 101.139214;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000003776;GENTING PLANTATIONS;GENTING SDC SDN BHD;GENTING INDAH;RSPO Certified;RSPO Certified, MB;07/10/2024;5,375197;116,934967;5.375197, 116.934967;MYS;Malaysia;Sabah;Tongod;1-Fully Verified;
PO1000003777;GENTING PLANTATIONS;GENTING SDC SDN BHD;GENTING JAMBONGAN;RSPO Certified;RSPO Certified, MB;07/10/2024;6,651844;117,446257;6.651844, 117.446257;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003778;GENTING PLANTATIONS;GENTING SDC SDN BHD;GENTING MEWAH;RSPO Certified;RSPO Certified, MB;07/10/2024;5,518017;117,7088;5.518017, 117.7088;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003781;GLOBAL ENTERPRISE OIL MILL SDN BHD;GLOBAL ENTERPRISE OIL MILL SDN BHD;GLOBAL ENTERPRISE;Not RSPO Certified;;07/10/2024;5,490111;117,988556;5.490111, 117.988556;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003782;SINAR MAS;PARAMITRA INTERNUSA PRATAMA;BELIAN;RSPO Certified;RSPO Certified, MB;07/10/2024;0,487029;111,845392;0.487029, 111.845392;IDN;Indonesia;Kalimantan Barat;Kapuas Hulu;1-Fully Verified;
PO1000003783;SINAR MAS;PERSADA GRAHA MANDIRI;PERSADA GRAHA MANDIRI;Not RSPO Certified;;07/10/2024;0,400721;111,730713;0.400721, 111.730713;IDN;Indonesia;Kalimantan Barat;Kapuas Hulu;2-High Confidence;
PO1000003784;BORNEO PACIFIC (HOLDINGS) SDN BHD;GOLDEN ELATE OIL MILL SDN BHD;GOLDEN ELATE;Not RSPO Certified;;07/10/2024;5,13729;118,837979;5.13729, 118.837979;MYS;Malaysia;Sabah;Lahad Datu;1-Fully Verified;
PO1000003785;HAVYS OIL MILL SDN BHD;HAVYS OIL MILL SDN BHD;HAVYS;Not RSPO Certified;;07/10/2024;2,892339;102,662724;2.892339, 102.662724;MYS;Malaysia;Pahang;Bera;2-High Confidence;
PO1000003787;HOK HUAT GROUP SDN BHD;HOK HUAT OIL MILL SDN BHD;KLUANG;Not RSPO Certified;;07/10/2024;2,058694;103,361583;2.058694, 103.361583;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003789;IJM PLANTATIONS BERHAD;IJM EDIBLE OILS SDN BHD;DESA TALISAI;RSPO Certified;RSPO Certified, MB;07/10/2024;5,706359;117,535848;5.706359, 117.535848;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003790;IJM PLANTATIONS BERHAD;IJM EDIBLE OILS SDN BHD;MINAT TEGUH;Not RSPO Certified;;07/10/2024;5,817892;117,869394;5.817892, 117.869394;MYS;Malaysia;Sabah;Sandakan;1-Fully Verified;
PO1000003792;IJM PLANTATIONS BERHAD;IJM EDIBLE OILS SDN BHD;SABANG 2;Not RSPO Certified;;07/10/2024;6,35182;117,479338;6.35182, 117.479338;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003793;YAYASAN SABAH GROUP;INNOPRISE PLANTATIONS BHD;SERIJAYA INDUSTRI SDN BHD;Not RSPO Certified;;07/10/2024;4,792969;117,353614;4.792969, 117.353614;MYS;Malaysia;Sabah;Tongod;1-Fully Verified;
PO1000003795;SAWIT KINABALU SDN BHD;SAWIT KINABALU SDN BHD;SEPAGAYA;Not RSPO Certified;;07/10/2024;5,633883;118,12495;5.633883, 118.12495;MYS;Malaysia;Sabah;Sandakan;1-Fully Verified;
PO1000003796;IOI CORPORATION;IOI CORPORATION BHD;UNICO;Not RSPO Certified;;07/10/2024;5,150056;118,222056;5.150056, 118.222056;MYS;Malaysia;Sabah;Lahad Datu;1-Fully Verified;
PO1000003797;IOI CORPORATION;IOI CORPORATION BHD;UNICO DESA;RSPO Certified;RSPO Certified, IP;07/10/2024;5,413089;118,529333;5.4130889, 118.529333;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003798;JAYA TIASA HOLDINGS BERHAD;JT OIL DEVELOPMENT SDN BHD;WEALTH HOUSES;Not RSPO Certified;;07/10/2024;2,389539;111,352246;2.389539, 111.352246;MYS;Malaysia;Sarawak;Daro;2-High Confidence;
PO1000003799;JAYA TIASA HOLDINGS BERHAD;MAUJAYA SDN BHD;MAUJAYA;Not RSPO Certified;;07/10/2024;2,438934;111,524427;2.438934, 111.524427;MYS;Malaysia;Sarawak;Daro;1-Fully Verified;
PO1000003800;JAYA TIASA HOLDINGS BERHAD;MAXIWEALTH HOLDINGS SDN BHD;LASSA;Not RSPO Certified;;07/10/2024;2,519721;111,640773;2.519721, 111.640773;MYS;Malaysia;Sarawak;Matu;1-Fully Verified;
PO1000003801;MAFRICA CORPORATION SDN BHD / PALMGROUP HOLDINGS SDN BHD;PALMGROUP PALM OIL MILL SDN BHD;PALM GROUP;Not RSPO Certified;;07/10/2024;2,823906;112,634518;2.823906, 112.634518;MYS;Malaysia;Sarawak;Selangau;1-Fully Verified;
PO1000003803;JC CHANG (PTE) LTD;SANKINA OIL MILLS SDN BHD;TAKON;Not RSPO Certified;;07/10/2024;5,064444;118,812222;5.064444, 118.812222;MYS;Malaysia;Sabah;Lahad Datu;1-Fully Verified;
PO1000003804;JENG HUAT (BAHAU) REALTY SDN BHD;JENG HUAT (BAHAU) REALTY SDN BHD;JENG HUAT;Not RSPO Certified;;07/10/2024;3,103806;102,458083;3.103806, 102.458083;MYS;Malaysia;Pahang;Bera;1-Fully Verified;
PO1000003805;JENG HUAT (BAHAU) REALTY SDN BHD;KAHANG PALM OIL MILL SDN BHD;KAHANG PALM OIL MILL SDN BHD;Not RSPO Certified;;07/10/2024;2,342278;103,4384;2.342278, 103.4384;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003806;FGV HOLDINGS BERHAD;ASIAN PLANTATIONS MILLING SDN BHD;ASIAN PLANTATIONS MILLING;Not RSPO Certified;;07/10/2024;3,58705;114,225871;3.58705, 114.225871;MYS;Malaysia;Sarawak;Marudi;1-Fully Verified;
PO1000003809;KESEDAR;KESEDAR PERKILANGAN SDN BHD;PALOH 3;Not RSPO Certified;;07/10/2024;4,99986;102,27477;4.99986, 102.27477;MYS;Malaysia;Kelantan;Gua Musang;1-Fully Verified;
PO1000003811;KIAN HOE PLANTATIONS BHD;KIAN HOE PLANTATIONS BHD;CORONATION;Not RSPO Certified;;07/10/2024;2,022778;103,267194;2.022778, 103.267194;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003812;HOK HUAT GROUP SDN BHD;HOK HUAT OIL MILL SDN BHD;BUKIT PASIR;Not RSPO Certified;;07/10/2024;2,085126;102,697623;2.085126, 102.697623;MYS;Malaysia;Johor;Muar;1-Fully Verified;
PO1000003813;FORTUNA GROUP;KILANG KELAPA SAWIT FORTUNA SDN BHD;FORTUNA;Not RSPO Certified;;07/10/2024;6,0475;117,219722;6.0475, 117.219722;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003814;UNKNOWN;SIANG;KILANG KELAPA SAWIT LADANG SIANG;Not RSPO Certified;;07/10/2024;1,633611;104,218889;1.633611, 104.218889;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;PH PALM EXPRESS
PO1000003815;JOHAWAKI PLANTATION SDN BHD;KILANG KELAPA SAWIT LEKIR SDN BHD;LEKIR;Not RSPO Certified;;07/10/2024;4,151198;100,781185;4.151198, 100.781185;MYS;Malaysia;Perak;Perak Tengah;1-Fully Verified;
PO1000003816;FELCRA BERHAD;FELCRA BHD;SELAMA;Not RSPO Certified;;07/10/2024;5,178291;100,716671;5.178291, 100.716671;MYS;Malaysia;Perak;Kampar;1-Fully Verified;
PO1000003817;NGAN & NGAN HOLDINGS SDN BHD;KILANG MINYAK SAWIT KAMUNTING SDN BHD;KAMUNTING;Not RSPO Certified;;07/10/2024;4,922709;100,719732;4.922709, 100.719732;MYS;Malaysia;Perak;Larut and Matang;1-Fully Verified;
PO1000003818;KILANG MINYAK SAWIT TG TUALANG (1997) SDN BHD;KILANG MINYAK SAWIT TG TUALANG (1997) SDN BHD;TG TUALANG;Not RSPO Certified;;07/10/2024;4,305207;101,039023;4.305207, 101.039023;MYS;Malaysia;Perak;Kinta;1-Fully Verified;
PO1000003819;BELL GROUP;KILANG SAWIT BELL SDN BHD;KILANG SAWIT BELL;Not RSPO Certified;;07/10/2024;5,204698;118,077104;5.204698, 118.077104;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003820;YUWANG GROUP;KILANG SAWIT LEMBING SDN BHD;LEMBING;Not RSPO Certified;;07/10/2024;3,892699;103,09959;3.892699, 103.09959;MYS;Malaysia;Pahang;Kuantan;1-Fully Verified;
PO1000003821;KILANG SAWIT MUAR BHD;KILANG SAWIT MUAR BHD;MUAR;Not RSPO Certified;;07/10/2024;2,009418;102,679904;2.009418, 102.679904;MYS;Malaysia;Johor;Muar;1-Fully Verified;
PO1000003822;KETENGAH HOLDINGS SDN BHD;KILANG SAWIT PANJI ALAM SDN BHD;PANJI ALAM;Not RSPO Certified;;07/10/2024;4,374444;103,349167;4.374444, 103.349167;MYS;Malaysia;Trengganu;Kemaman;1-Fully Verified;
PO1000003823;BELL GROUP;KILANG SAWIT UNITED BELL SDN BHD;UNITED BELLL;Not RSPO Certified;;07/10/2024;1,565451;103,467984;1.565451, 103.467984;MYS;Malaysia;Johor;Pontian;1-Fully Verified;
PO1000003824;KIM LOONG RESOURCES BERHAD;DESA KIM LOONG PALM OIL SDN BHD;DESA KIM LOONG;Not RSPO Certified;;07/10/2024;5,129927;116,265564;5.129927, 116.265564;MYS;Malaysia;Sabah;Keningau;1-Fully Verified;
PO1000003825;KIM LOONG RESOURCES BERHAD;KIM LOONG PALM OIL MILLS SDN BHD;KOTA TINGGI;Not RSPO Certified;;07/10/2024;1,808028;103,961972;1.808028, 103.961972;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;
PO1000003826;KIM LOONG RESOURCES BERHAD;KIM LOONG SABAH MILLS SDN BHD;TELUPID;Not RSPO Certified;;07/10/2024;5,467278;116,989556;5.467278, 116.989556;MYS;Malaysia;Sabah;Tongod;1-Fully Verified;
PO1000003827;N.Y. HIEW (HOLDINGS) SDN BHD;KILANG KELAPA SAWIT PINANGAH SDN BHD;PINANGAH;Not RSPO Certified;;07/10/2024;4,491019;118,437699;4.491019, 118.437699;MYS;Malaysia;Sabah;Semporna;1-Fully Verified;
PO1000003828;KRETAM HOLDINGS BERHAD;ABEDON OIL MILL SDN. BHD;ABEDOM POM;RSPO Certified;RSPO Certified, MB;07/10/2024;5,311778;117,973917;5.3117778, 117.9739167;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003830;KUALA LUMPUR KEPONG (KLK);KUALA LUMPUR KEPONG BHD;PALOH KKS;Not RSPO Certified;;07/10/2024;2,211246;103,213124;2.211246, 103.213124;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003831;KUANTAN TRADING OIL MILL SDN BHD;KUANTAN TRADING OIL MILL SDN BHD;KUANTAN TRADING;Not RSPO Certified;;07/10/2024;2,729528;102,940028;2.729528, 102.940028;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000003833;LADANG RAKYAT TERENGGANU SDN BHD;LADANG RAKYAT TERENGGANU SDN BHD;LADANG RAKYAT;Not RSPO Certified;;07/10/2024;4,140742;103,218992;4.140742, 103.218992;MYS;Malaysia;Trengganu;Kemaman;1-Fully Verified;
PO1000003834;LADANG TAI TAK (KOTA TINGGI) SDN BHD;LADANG TAI TAK (KOTA TINGGI) SDN BHD;TAI TAK;Not RSPO Certified;;07/10/2024;1,693889;103,858611;1.693889, 103.858611;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;
PO1000003835;LAM SOON (M) BERHAD;LAM SOON PLANTATIONS SDN BHD;LAM SOON;RSPO Certified;RSPO Certified, IP;07/10/2024;5,254833;118,175167;5.254833, 118.175167;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003836;LENGA PALMOIL INDUSTRIES SDN BHD;LENGA PALMOIL INDUSTRIES SDN BHD;LENGA;Not RSPO Certified;;07/10/2024;2,226357;102,569333;2.226357, 102.569333;MYS;Malaysia;Johor;Ledang;1-Fully Verified;
PO1000003838;LFK GROUP;LADANG MILLS SDN BHD;LADANG MILL;Not RSPO Certified;;07/10/2024;5,618283;117,645283;5.618283, 117.645283;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003839;LIZIZ PLANTATION SDN BHD;LIZIZ PLANTATION SDN BHD;LIZIZ;Not RSPO Certified;;07/10/2024;4,871817;101,805583;4.871817, 101.805583;MYS;Malaysia;Kelantan;Gua Musang;1-Fully Verified;
PO1000003840;LKPP CORPORATION SDN BHD;LKPP CORPORATION SDN BHD;LCSB LEPAR;Not RSPO Certified;;07/10/2024;3,592639;103,083;3.592639, 103.083;MYS;Malaysia;Pahang;Pekan;2-High Confidence;
PO1000003841;MALBUMI GROUP;SUKAU PALM OIL MILL SDN BHD;SUKAU;Not RSPO Certified;;07/10/2024;5,568408;118,205663;5.568408, 118.205663;MYS;Malaysia;Sabah;Sandakan;1-Fully Verified;
PO1000003842;MALMAJU BINA SDN BHD;MALMAJU BINA SDN BHD;MALMAJU BINA;Not RSPO Certified;;07/10/2024;5,1748;100,6741;5.1748, 100.6741;MYS;Malaysia;Perak;Kampar;1-Fully Verified;
PO1000003843;MALPOM INDUSTRIES BHD;MALPOM INDUSTRIES BHD;MALPOM INDUSTRIES;Not RSPO Certified;;07/10/2024;5,207778;100,483889;5.207778, 100.483889;MYS;Malaysia;Pulau Pinang;Seberang Perai Selatan;1-Fully Verified;
PO1000003844;MALSA CORPORATION SDN BHD;MALSA CORPORATION SDN BHD;MALSA;Not RSPO Certified;;07/10/2024;5,781927;117,657208;5.781927, 117.657208;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003845;MANILAL & SONS (MALAYA) SDN BHD;AUMKAR PLANTATIONS SDN BHD;AUMKAR;Not RSPO Certified;;07/10/2024;4,747442;117,86882;4.747442, 117.86882;MYS;Malaysia;Sabah;Lahad Datu;1-Fully Verified;
PO1000003846;MELAKA TONG BEE SDN BHD;NAM BEE COMPANY SDN BHD;NAM BEE;Not RSPO Certified;;07/10/2024;2,496667;102,490583;2.496667, 102.490583;MYS;Malaysia;Negeri Sembilan;Tampin;1-Fully Verified;
PO1000003849;MINSAWI INDUSTRIES (KUALA KANGSAR) SDN BHD;MINSAWI INDUSTRIES (KUALA KANGSAR) SDN BHD;MINSAWI;Not RSPO Certified;;07/10/2024;4,903604;100,906978;4.903604, 100.906978;MYS;Malaysia;Perak;Kuala Kangsar;1-Fully Verified;
PO1000003850;PUI GROUPS;MJM (PALM OIL MILL) SDN BHD;MJM;Not RSPO Certified;;07/10/2024;3,960915;113,791539;3.960915, 113.791539;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;
PO1000003851;GOLDEN LAND BERHAD;TANAH EMAS OIL PALM PROCESSING SDN BHD;TANAH EMAS;Not RSPO Certified;;07/10/2024;5,646992;117,292872;5.646992, 117.292872;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003853;NGAN & NGAN HOLDINGS SDN BHD;TEMERLOH MILL SDN BHD;TEMERLOH;Not RSPO Certified;;07/10/2024;4,648028;100,694972;4.648028, 100.694972;MYS;Malaysia;Perak;Larut and Matang;1-Fully Verified;
PO1000003854;NGIN KONG GROUP;PITAS PALM OIL MILL SDN BHD;PITAS;Not RSPO Certified;;07/10/2024;6,675202;116,960096;6.675202, 116.960096;MYS;Malaysia;Sabah;Pitas;1-Fully Verified;
PO1000003855;NPC RESOURCES BERHAD;BERKAT SETIA SDN BHD;BERKAT SETIA;Not RSPO Certified;;07/10/2024;5,710034;117,620773;5.710034, 117.620773;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000003856;BUDAYA POTENSI SDN BHD;SUNGAI RUKU OIL PALM PLANTATION SDN BHD;SUNGAI RUKU;Not RSPO Certified;;07/10/2024;5,56367;117,90028;5.56367, 117.90028;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000003857;PANTAI REMIS PALM OIL MILL SDN BHD;PANTAI REMIS PALM OIL MILL SDN BHD;PANTAI REMIS;Not RSPO Certified;;07/10/2024;4,367164;100,696154;4.367164, 100.696154;MYS;Malaysia;Perak;Manjung;1-Fully Verified;
PO1000003858;PEMBANGUNAN LADANG HASSAN SDN BHD;PEMBANGUNAN LADANG HASSAN SDN BHD;LADANG HASSAN;Not RSPO Certified;;07/10/2024;5,78435;117,700146;5.78435, 117.700146;MYS;Malaysia;Sabah;Sandakan;1-Fully Verified;
PO1000003859;PERAK AGRO OIL FARM SDN BHD;PERAK AGRO MILLS SDN BHD;KAMPUNG GAJAH;Not RSPO Certified;;07/10/2024;4,2428;100,9689;4.2428, 100.9689;MYS;Malaysia;Perak;Perak Tengah;1-Fully Verified;
PO1000003860;PERAK MOTOR COMPANY SDN BHD;PERAK MOTOR COMPANY SDN BHD;PERAK MOTOR;Not RSPO Certified;;07/10/2024;3,964975;101,178389;3.964975, 101.178389;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000003861;PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ);PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ);PPNJ BUKIT BUJANG;Not RSPO Certified;;07/10/2024;2,799894;102,758411;2.799894, 102.758411;MYS;Malaysia;Johor;Segamat;1-Fully Verified;
PO1000003862;PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ);PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ);PPNJ KAHANG;Not RSPO Certified;;07/10/2024;2,1714;103,4796;2.1714, 103.4796;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003863;BELL GROUP;PERUSAHAAN MINYAK SAWIT BINTANG SDN BHD;BINTANG PALM OIL MILL;Not RSPO Certified;;07/10/2024;2,157444;103,123425;2.157444, 103.123425;MYS;Malaysia;Johor;Batu Pahat;1-Fully Verified;
PO1000003864;PINEHILL PACIFIC BERHAD;PINEHILL PLANTATIONS (MALAYSIA) SDN BHD;PINEHILL;Not RSPO Certified;;07/10/2024;3,969938;101,096621;3.969938, 101.096621;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000003866;WILMAR GROUP;SUBURMAS PLANTATIONS SDN BHD;SUBURMAS;Not RSPO Certified;;07/10/2024;3,525253;113,357533;3.525253, 113.357533;MYS;Malaysia;Sarawak;Bintulu;1-Fully Verified;
PO1000003868;PROSPER GROUP;CHEEKAH-KEMAYAN PLANTATIONS SDN BHD;CHEEKAH-KEMAYAN;RSPO Certified;RSPO Certified, MB;07/10/2024;3,148583;102,475361;3.148583, 102.475361;MYS;Malaysia;Pahang;Bera;1-Fully Verified;
PO1000003869;FAR EAST HOLDINGS BERHAD;ENDAU PALM OIL MILL SDN BHD;ENDAU;Not RSPO Certified;;07/10/2024;2,679944;103,505361;2.679944, 103.505361;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000003871;FAR EAST HOLDINGS BERHAD;KILANG KOSFARM SDN BHD;KOSFARM;Not RSPO Certified;;07/10/2024;2,9934;102,82;2.9934, 102.820000;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000003872;FAR EAST HOLDINGS BERHAD;PROSPER PALM OIL MILL SDN BHD;PROSPER;Not RSPO Certified;;07/10/2024;2,890795;102,522013;2.890795, 102.522013;MYS;Malaysia;Negeri Sembilan;Jempol;1-Fully Verified;
PO1000003873;FAR EAST HOLDINGS BERHAD;ROMPIN PALM OIL MILL SDN BHD;ROMPIN;Not RSPO Certified;;07/10/2024;3,077222;103,174722;3.077222, 103.174722;MYS;Malaysia;Pahang;Pekan;1-Fully Verified;
PO1000003874;FAR EAST HOLDINGS BERHAD;WUJUD WAWASAN SDN BHD;KOSMA / WUJUD WAWASAN;Not RSPO Certified;;07/10/2024;3,033934;102,840363;3.033934, 102.840363;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000003875;PALMHEAD HOLDINGS;PSS OIL MILL SDN BHD;PSS;Not RSPO Certified;;07/10/2024;3,39676;113,287718;3.39676, 113.287718;MYS;Malaysia;Sarawak;Bintulu;1-Fully Verified;
PO1000003876;QL RESOURCES;QL PLANTATION SDN BHD;QL MILL 1;Not RSPO Certified;;07/10/2024;4,476456;118,198075;4.476456, 118.198075;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000003877;RADIANT RESPONSE SDN BHD / SRI GANDA OIL MILL SDN BHD;SRI GANDA OIL MILL SDN BHD;SRI GANDA;Not RSPO Certified;;07/10/2024;3,913102;101,198753;3.913102, 101.198753;MYS;Malaysia;Perak;Hilir Perak;2-High Confidence;
PO1000003878;KETENGAH HOLDINGS SDN BHD;RAKYAT KETENGAH PERWIRA SDN BHD;RAKYAT KETENGAH PERWIRA;Not RSPO Certified;;07/10/2024;4,119153;103,203506;4.119153, 103.203506;MYS;Malaysia;Trengganu;Kemaman;1-Fully Verified;
PO1000003879;DUPONT & LEOSK ENTERPRISES;PALM DISCOVERY SDN BHD;PALM DISCOVERY / KULAI MAS;Not RSPO Certified;;07/10/2024;1,802372;103,623894;1.802372, 103.623894;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003880;YAYASAN SABAH GROUP;REGIONAL HARVEST SDN BHD;DUMPAS;Not RSPO Certified;;07/10/2024;4,534908;117,705141;4.534908, 117.705141;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000003881;RIMBUNAN HIJAU GROUP;RH BALINGIAN ;RH BALINGIAN PALM OIL MILL SDN BHD;Not RSPO Certified;;07/10/2024;2,872164;112,452378;2.872164, 112.452378;MYS;Malaysia;Sarawak;Mukah;1-Fully Verified;
PO1000003882;RIMBUNAN SAWIT BERHAD;R.H. PLANTATIONS SDN BHD;RHP;Not RSPO Certified;;07/10/2024;3,775039;114,10401;3.775039, 114.10401;MYS;Malaysia;Sarawak;Marudi;1-Fully Verified;
PO1000003883;RIMBUNAN HIJAU GROUP;RH SELANGAU PALM OIL MILL SDN BHD;RH SELANGAU;Not RSPO Certified;;07/10/2024;2,584815;112,334566;2.584815, 112.334566;MYS;Malaysia;Sarawak;Mukah;1-Fully Verified;
PO1000003884;YUWANG GROUP;SACHIEW PLANTATIONS SDN BHD;SACHIEW;Not RSPO Certified;;07/10/2024;3,76455;113,702656;3.76455, 113.702656;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;
PO1000003886;SARAWAK LAND CONSOLIDATION AND REHABILITATION AUTHORITY (SALCRA);BAU PALM OIL MILL SDN BHD;BAU;Not RSPO Certified;;07/10/2024;1,490067;109,985197;1.490067, 109.985197;MYS;Malaysia;Sarawak;Lundu;1-Fully Verified;
PO1000003887;SARAWAK LAND CONSOLIDATION AND REHABILITATION AUTHORITY (SALCRA);SERIAN PALM OIL MILL SDN BHD;SERIAN;Not RSPO Certified;;07/10/2024;0,956144;110,622625;0.956144, 110.622625;MYS;Malaysia;Sarawak;Serian;1-Fully Verified;
PO1000003888;SAYONG PLANTATION SDN BHD;SUNGEI KAHANG PALM OIL SDN BHD;SUNGEI KAHANG;Not RSPO Certified;;07/10/2024;2,23185;103,526014;2.23185, 103.526014;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000003889;SARAWAK OIL PALMS BERHAD;SARAWAK OIL PALMS BHD;GALASAH;Not RSPO Certified;;07/10/2024;3,611044;113,661384;3.611044, 113.661384;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;
PO1000003890;SEONG THYE PLANTATIONS SDN BHD;SEONG THYE PLANTATIONS SDN BHD;LADANG PADANG KAHANG;Not RSPO Certified;;07/10/2024;2,309604;103,529202;2.309604, 103.529202;MYS;Malaysia;Johor;Keluang;2-High Confidence;
PO1000003891;SETIA KAWAN KILANG KELAPA SAWIT SDN BHD;SETIA KAWAN KILANG KELAPA SAWIT SDN BHD;SETIA KAWAN;Not RSPO Certified;;07/10/2024;5,441292;100,627419;5.441292, 100.627419;MYS;Malaysia;Kedah;Kulim;1-Fully Verified;
PO1000003892;SOLID ORIENT HOLDINGS SDN BHD;SOLID ORIENT HOLDINGS SDN BHD;SOLID ORIENT;Not RSPO Certified;;07/10/2024;5,5699;100,699263;5.5699, 100.699263;MYS;Malaysia;Kedah;Baling;1-Fully Verified;
PO1000003893;SOLID ORIENT HOLDINGS SDN BHD;SOLID OIL PALM PLANTATION SDN BHD;SOLID;Not RSPO Certified;;07/10/2024;3,73694;113,590325;3.73694, 113.590325;MYS;Malaysia;Sarawak;Miri;2-High Confidence;
PO1000003894;CHELLAM PLANTATIONS;CHELLAM PLANTATIONS (SABAH) SDN BHD;SOOK OIL MILL;Not RSPO Certified;;07/10/2024;5,334363;116,362612;5.334363, 116.362612;MYS;Malaysia;Sabah;Keningau;1-Fully Verified;
PO1000003895;SOUTHERN KERATONG PLANTATIONS SDN BHD;SOUTHERN KERATONG PLANTATIONS SDN BHD;BUKIT BEREMBUN;Not RSPO Certified;;07/10/2024;3,075403;102,766156;3.075403, 102.766156;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000003896;SOUTHERN GROUP;SOUTHERN PERAK PLANTATIONS SDN BHD;SOUTHERN PERAK;Not RSPO Certified;;07/10/2024;3,806889;101,029361;3.806889, 101.029361;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000003897;SARAWAK PLANTATION BERHAD;SARAWAK PLANTATION AGRICULTURE DEVELOPMENT (SPAD) SDN BHD;MUKAH MILL;Not RSPO Certified;;07/10/2024;2,650825;112,330089;2.650825, 112.330089;MYS;Malaysia;Sarawak;Mukah;1-Fully Verified;
PO1000003898;SARAWAK PLANTATION BERHAD;SARAWAK PLANTATION AGRICULTURE DEVELOPMENT (SPAD) SDN BHD;NIAH;Not RSPO Certified;;07/10/2024;3,874177;113,861357;3.874177, 113.861357;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;
PO1000003899;IKHASAS GROUP / TANAH MAKMUR BERHAD;TANAH MAKMUR BHD;SRI JELUTUNG;Not RSPO Certified;;07/10/2024;3,351525;103,127819;3.351525, 103.127819;MYS;Malaysia;Pahang;Pekan;1-Fully Verified;
PO1000003900;SERN LEE ENTERPRISE SDN BHD;ST PALM OIL MILL SDN BHD;ST PALM OIL MILL;Not RSPO Certified;;07/10/2024;3,834211;101,174517;3.834211, 101.174517;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000003901;SUBURBAN PROPERTIES SDN BHD;SUBURBAN PROPERTIES SDN BHD;SUBURBAN PROPERTIES;Not RSPO Certified;;07/10/2024;2,748994;102,989292;2.748994, 102.989292;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000003902;SUNGAI KERANG DEVELOPMENT SDN BHD;SUNGAI KERANG DEVELOPMENT SDN BHD;SUNGAI KERANG;Not RSPO Certified;;07/10/2024;4,403481;100,835955;4.403481, 100.835955;MYS;Malaysia;Perak;Perak Tengah;1-Fully Verified;
